file,method,metric,margin_mean,gradient_mean,margin_points,gradient_points
V9JdDs7RK3c_1_s0_f3_0570.npz,Hybrid\nEuc.+HARD,hybrid,0.19660022854804993,1.8802523612976074,1,1
V9JdDs7RK3c_1_s0_f4_0571.npz,Hybrid\nEuc.+HARD,hybrid,0.4307820796966553,2.862053871154785,1,1
V9JdDs7RK3c_1_s1_f0_0572.npz,Hybrid\nEuc.+HARD,hybrid,0.17774111591279507,0.2999189216643572,8,8
V9JdDs7RK3c_1_s1_f1_0573.npz,Hybrid\nEuc.+HARD,hybrid,0.07418147101998329,1.3866384029388428,2,2
V9JdDs7RK3c_1_s1_f2_0574.npz,Hybrid\nEuc.+HARD,hybrid,0.07157321593591146,0.4397390271936144,7,7
V9JdDs7RK3c_1_s1_f3_0575.npz,Hybrid\nEuc.+HARD,hybrid,0.12803984666243196,0.25318796104855007,9,9
V9JdDs7RK3c_1_s1_f4_0576.npz,Hybrid\nEuc.+HARD,hybrid,0.10807584971189499,1.1533950567245483,2,2
V9JdDs7RK3c_1_s2_f0_0577.npz,Hybrid\nEuc.+HARD,hybrid,0.0890879400772974,0.07330116904340685,40,40
V9JdDs7RK3c_1_s2_f1_0578.npz,Hybrid\nEuc.+HARD,hybrid,0.05168541125021875,1.09202641248703,4,4
V9JdDs7RK3c_1_s2_f2_0579.npz,Hybrid\nEuc.+HARD,hybrid,0.07860328823229984,0.1923944146225327,19,19
V9JdDs7RK3c_1_s2_f3_0580.npz,Hybrid\nEuc.+HARD,hybrid,0.08488360109428565,0.2144763896862666,15,15
V9JdDs7RK3c_1_s2_f4_0581.npz,Hybrid\nEuc.+HARD,hybrid,0.14549773118712686,0.3089373206550425,11,11
Vwdib3HWRBI_0_s0_f0_0582.npz,Hybrid\nEuc.+HARD,hybrid,0.08542148768901825,4.893187046051025,1,1
Vwdib3HWRBI_0_s0_f1_0583.npz,Hybrid\nEuc.+HARD,hybrid,0.10609909892082214,3.399313449859619,1,1
Vwdib3HWRBI_0_s0_f2_0584.npz,Hybrid\nEuc.+HARD,hybrid,0.3549618422985077,0.9708055456479391,3,3
Vwdib3HWRBI_0_s0_f3_0585.npz,Hybrid\nEuc.+HARD,hybrid,0.3000672558943431,0.8480425278345743,3,3
Vwdib3HWRBI_0_s1_f0_0586.npz,Hybrid\nEuc.+HARD,hybrid,0.17005224525928497,2.2742550373077393,1,1
Vwdib3HWRBI_0_s1_f1_0587.npz,Hybrid\nEuc.+HARD,hybrid,0.043243003698686756,0.9265878597895304,3,3
Vwdib3HWRBI_0_s1_f2_0588.npz,Hybrid\nEuc.+HARD,hybrid,0.23037566244602203,0.9059101541837057,3,3
Vwdib3HWRBI_0_s1_f3_0589.npz,Hybrid\nEuc.+HARD,hybrid,0.15243473835289478,1.3948216140270233,2,2
Vwdib3HWRBI_0_s1_f4_0590.npz,Hybrid\nEuc.+HARD,hybrid,0.08979777991771698,1.3584783673286438,2,2
Vwdib3HWRBI_0_s2_f0_0591.npz,Hybrid\nEuc.+HARD,hybrid,0.09410743040710011,0.24859433621168137,11,11
Vwdib3HWRBI_0_s2_f1_0592.npz,Hybrid\nEuc.+HARD,hybrid,0.07809379991764824,0.16598845255516825,21,21
Vwdib3HWRBI_0_s2_f2_0593.npz,Hybrid\nEuc.+HARD,hybrid,0.04558270762208849,0.6408849041908979,4,4
Vwdib3HWRBI_0_s2_f3_0594.npz,Hybrid\nEuc.+HARD,hybrid,0.08832705145468936,0.15849889107048512,20,20
Vwdib3HWRBI_0_s2_f4_0595.npz,Hybrid\nEuc.+HARD,hybrid,0.19982585459947586,0.6103101968765259,5,5
WjyvwX_nZ6Y_0_s0_f3_0596.npz,Hybrid\nEuc.+HARD,hybrid,0.38946405053138733,3.2641043663024902,1,1
WjyvwX_nZ6Y_0_s1_f0_0597.npz,Hybrid\nEuc.+HARD,hybrid,0.3750453591346741,2.149371862411499,1,1
WjyvwX_nZ6Y_0_s1_f1_0598.npz,Hybrid\nEuc.+HARD,hybrid,0.1923186294734478,0.6448174268007278,4,4
WjyvwX_nZ6Y_0_s1_f2_0599.npz,Hybrid\nEuc.+HARD,hybrid,0.10102791960040729,0.5295700579881668,6,6
WjyvwX_nZ6Y_0_s1_f3_0600.npz,Hybrid\nEuc.+HARD,hybrid,0.16345574458440146,0.8081782658894857,3,3
WjyvwX_nZ6Y_0_s1_f4_0601.npz,Hybrid\nEuc.+HARD,hybrid,0.16620462983846665,0.4538410186767578,5,5
WjyvwX_nZ6Y_0_s2_f0_0602.npz,Hybrid\nEuc.+HARD,hybrid,0.1293545979540795,0.32826531678438187,10,10
WjyvwX_nZ6Y_0_s2_f1_0603.npz,Hybrid\nEuc.+HARD,hybrid,0.08499103329247898,0.22514094081189898,18,18
WjyvwX_nZ6Y_0_s2_f2_0604.npz,Hybrid\nEuc.+HARD,hybrid,0.12560672783537916,0.1775675329722856,19,19
WjyvwX_nZ6Y_0_s2_f3_0605.npz,Hybrid\nEuc.+HARD,hybrid,0.08091168375852119,0.24952279457024165,14,14
WjyvwX_nZ6Y_0_s2_f4_0606.npz,Hybrid\nEuc.+HARD,hybrid,0.11213482807700832,0.2831691615283489,12,12
YYbShzoZWRo_16_s0_f1_0659.npz,Hybrid\nEuc.+HARD,hybrid,0.31374430656433105,3.2372612953186035,1,1
YYbShzoZWRo_16_s0_f3_0660.npz,Hybrid\nEuc.+HARD,hybrid,0.18968142569065094,3.1052420139312744,1,1
YYbShzoZWRo_16_s1_f0_0661.npz,Hybrid\nEuc.+HARD,hybrid,0.156668188671271,0.3867676531275113,6,6
YYbShzoZWRo_16_s1_f1_0662.npz,Hybrid\nEuc.+HARD,hybrid,0.11114093009382486,0.4833342482646306,6,6
YYbShzoZWRo_16_s1_f2_0663.npz,Hybrid\nEuc.+HARD,hybrid,0.06393175137539704,1.0669552286465962,3,3
YYbShzoZWRo_16_s1_f3_0664.npz,Hybrid\nEuc.+HARD,hybrid,0.11628497717902064,1.1324456334114075,3,3
YYbShzoZWRo_16_s1_f4_0665.npz,Hybrid\nEuc.+HARD,hybrid,0.12105302885174751,0.8324029594659805,4,4
YYbShzoZWRo_16_s2_f0_0666.npz,Hybrid\nEuc.+HARD,hybrid,0.1364061849621626,0.2618120008936295,13,13
YYbShzoZWRo_16_s2_f1_0667.npz,Hybrid\nEuc.+HARD,hybrid,0.12195459955061476,0.3100166867176692,12,12
YYbShzoZWRo_16_s2_f2_0668.npz,Hybrid\nEuc.+HARD,hybrid,0.16746830370496302,0.1956564363311319,17,17
YYbShzoZWRo_16_s2_f3_0669.npz,Hybrid\nEuc.+HARD,hybrid,0.1811752858070227,0.2697111379641753,13,13
YYbShzoZWRo_16_s2_f4_0670.npz,Hybrid\nEuc.+HARD,hybrid,0.2096172899007797,0.1476573231816292,25,25
YYbShzoZWRo_25_s0_f3_0671.npz,Hybrid\nEuc.+HARD,hybrid,0.3385814130306244,3.935206651687622,1,1
YYbShzoZWRo_25_s0_f4_0672.npz,Hybrid\nEuc.+HARD,hybrid,0.09395173005759716,2.174307942390442,2,2
YYbShzoZWRo_25_s1_f0_0673.npz,Hybrid\nEuc.+HARD,hybrid,0.16209403425455093,0.6037726700305939,4,4
YYbShzoZWRo_25_s1_f1_0674.npz,Hybrid\nEuc.+HARD,hybrid,0.13262157700955868,1.007950410246849,4,4
YYbShzoZWRo_25_s1_f2_0675.npz,Hybrid\nEuc.+HARD,hybrid,0.20038940012454987,1.0109859307607014,3,3
YYbShzoZWRo_25_s1_f3_0676.npz,Hybrid\nEuc.+HARD,hybrid,0.21980112046003342,0.5819684490561485,4,4
YYbShzoZWRo_25_s1_f4_0677.npz,Hybrid\nEuc.+HARD,hybrid,0.26324713230133057,3.3728768825531006,1,1
YYbShzoZWRo_25_s2_f0_0678.npz,Hybrid\nEuc.+HARD,hybrid,0.10242235577768749,0.470165878534317,9,9
YYbShzoZWRo_25_s2_f1_0679.npz,Hybrid\nEuc.+HARD,hybrid,0.15062967474971498,0.5045956820249557,7,7
YYbShzoZWRo_25_s2_f2_0680.npz,Hybrid\nEuc.+HARD,hybrid,0.13686153773839274,0.2923785050710042,12,12
YYbShzoZWRo_25_s2_f3_0681.npz,Hybrid\nEuc.+HARD,hybrid,0.11665623883406322,0.2826187734802564,12,12
YYbShzoZWRo_25_s2_f4_0682.npz,Hybrid\nEuc.+HARD,hybrid,0.09915226232260466,0.47551852464675903,8,8
YYbShzoZWRo_26_s0_f0_0683.npz,Hybrid\nEuc.+HARD,hybrid,0.31488272547721863,1.338847557703654,3,3
YYbShzoZWRo_26_s0_f3_0684.npz,Hybrid\nEuc.+HARD,hybrid,0.15237250924110413,2.937175989151001,2,2
YYbShzoZWRo_26_s0_f4_0685.npz,Hybrid\nEuc.+HARD,hybrid,0.15937087684869766,2.4155110716819763,2,2
YYbShzoZWRo_26_s1_f0_0686.npz,Hybrid\nEuc.+HARD,hybrid,0.09377547353506088,1.0129608909289043,3,3
YYbShzoZWRo_26_s1_f3_0687.npz,Hybrid\nEuc.+HARD,hybrid,0.05381336808204651,3.3658764362335205,1,1
YYbShzoZWRo_26_s1_f4_0688.npz,Hybrid\nEuc.+HARD,hybrid,0.1439347041770816,0.27188500165939333,10,10
YYbShzoZWRo_26_s2_f0_0689.npz,Hybrid\nEuc.+HARD,hybrid,0.09947801402515986,0.2921255854043094,11,11
YYbShzoZWRo_26_s2_f3_0690.npz,Hybrid\nEuc.+HARD,hybrid,0.06089536412036978,0.24296177830547094,16,16
YYbShzoZWRo_26_s2_f4_0691.npz,Hybrid\nEuc.+HARD,hybrid,0.07231272029905365,0.28653840720653534,13,13
YYbShzoZWRo_3_s0_f0_0692.npz,Hybrid\nEuc.+HARD,hybrid,0.10818038880825043,4.984945774078369,1,1
YYbShzoZWRo_3_s0_f4_0693.npz,Hybrid\nEuc.+HARD,hybrid,0.24688099324703217,3.527617931365967,1,1
YYbShzoZWRo_3_s1_f0_0694.npz,Hybrid\nEuc.+HARD,hybrid,0.17866411991417408,0.7838649749755859,4,4
YYbShzoZWRo_3_s1_f1_0695.npz,Hybrid\nEuc.+HARD,hybrid,0.2843490466475487,0.6549265533685684,4,4
YYbShzoZWRo_3_s1_f4_0696.npz,Hybrid\nEuc.+HARD,hybrid,0.26377357573558885,0.49096475044886273,6,6
YYbShzoZWRo_3_s2_f0_0697.npz,Hybrid\nEuc.+HARD,hybrid,0.1251833640038967,0.2120500236749649,15,15
YYbShzoZWRo_3_s2_f1_0698.npz,Hybrid\nEuc.+HARD,hybrid,0.020989190437830985,0.9895686209201813,4,4
YYbShzoZWRo_3_s2_f4_0699.npz,Hybrid\nEuc.+HARD,hybrid,0.09041056785887729,0.2818310248355071,12,12
ZedzGfGN1tk_1_s0_f0_0700.npz,Hybrid\nEuc.+HARD,hybrid,0.042207613587379456,4.829998970031738,1,1
ZedzGfGN1tk_1_s0_f2_0701.npz,Hybrid\nEuc.+HARD,hybrid,0.03572448343038559,4.652961730957031,1,1
ZedzGfGN1tk_1_s0_f3_0702.npz,Hybrid\nEuc.+HARD,hybrid,0.18310785293579102,4.093419075012207,1,1
ZedzGfGN1tk_1_s1_f0_0703.npz,Hybrid\nEuc.+HARD,hybrid,0.16958573460578918,1.722694754600525,1,1
ZedzGfGN1tk_1_s1_f1_0704.npz,Hybrid\nEuc.+HARD,hybrid,0.26818057894706726,0.7017041246096293,3,3
ZedzGfGN1tk_1_s1_f2_0705.npz,Hybrid\nEuc.+HARD,hybrid,0.2935152053833008,2.443678617477417,1,1
ZedzGfGN1tk_1_s1_f4_0706.npz,Hybrid\nEuc.+HARD,hybrid,0.3338831216096878,0.9104507863521576,2,2
ZedzGfGN1tk_1_s2_f0_0707.npz,Hybrid\nEuc.+HARD,hybrid,0.13428035154938697,0.16887473165988923,20,20
ZedzGfGN1tk_1_s2_f1_0708.npz,Hybrid\nEuc.+HARD,hybrid,0.07023013018382092,0.17608569210602176,18,18
ZedzGfGN1tk_1_s2_f2_0709.npz,Hybrid\nEuc.+HARD,hybrid,0.1600205530722936,0.20790980358918507,15,15
ZedzGfGN1tk_1_s2_f3_0710.npz,Hybrid\nEuc.+HARD,hybrid,0.15514733104242218,0.16256015416648653,18,18
ZedzGfGN1tk_1_s2_f4_0711.npz,Hybrid\nEuc.+HARD,hybrid,0.1317268580198288,0.16136371195316315,20,20
_fvpYLXtQHQ_1_s0_f3_0000.npz,Hybrid\nEuc.+HARD,hybrid,0.6908569037914276,1.351725161075592,2,2
_fvpYLXtQHQ_1_s0_f4_0001.npz,Hybrid\nEuc.+HARD,hybrid,0.46133142709732056,2.783015489578247,1,1
_fvpYLXtQHQ_1_s1_f0_0002.npz,Hybrid\nEuc.+HARD,hybrid,0.412612646818161,1.1195420026779175,2,2
_fvpYLXtQHQ_1_s1_f1_0003.npz,Hybrid\nEuc.+HARD,hybrid,0.19874656200408936,1.3368580341339111,2,2
_fvpYLXtQHQ_1_s1_f2_0004.npz,Hybrid\nEuc.+HARD,hybrid,0.2408432769589126,0.6296022832393646,4,4
_fvpYLXtQHQ_1_s1_f3_0005.npz,Hybrid\nEuc.+HARD,hybrid,0.06454217399004847,0.47781586833298206,4,4
_fvpYLXtQHQ_1_s1_f4_0006.npz,Hybrid\nEuc.+HARD,hybrid,0.1097826436161995,0.44817928075790403,5,5
_fvpYLXtQHQ_1_s2_f0_0007.npz,Hybrid\nEuc.+HARD,hybrid,0.2317948324812783,0.35505999128023785,9,9
_fvpYLXtQHQ_1_s2_f1_0008.npz,Hybrid\nEuc.+HARD,hybrid,0.18196281577859605,0.4548118625368391,7,7
_fvpYLXtQHQ_1_s2_f2_0009.npz,Hybrid\nEuc.+HARD,hybrid,0.13290401237706342,0.4768144836028417,6,6
_fvpYLXtQHQ_1_s2_f3_0010.npz,Hybrid\nEuc.+HARD,hybrid,0.1425614058971405,0.2520818089445432,12,12
_fvpYLXtQHQ_1_s2_f4_0011.npz,Hybrid\nEuc.+HARD,hybrid,0.13460688312586985,0.12333536657847856,19,19
bhDqxWQUIXg_1_s0_f0_0110.npz,Hybrid\nEuc.+HARD,hybrid,0.16195282340049744,2.7913832664489746,1,1
bhDqxWQUIXg_1_s0_f2_0111.npz,Hybrid\nEuc.+HARD,hybrid,0.3461441099643707,3.481842517852783,1,1
bhDqxWQUIXg_1_s0_f4_0112.npz,Hybrid\nEuc.+HARD,hybrid,0.34593310952186584,2.155007481575012,2,2
bhDqxWQUIXg_1_s1_f0_0113.npz,Hybrid\nEuc.+HARD,hybrid,0.1289078245560328,1.1330854098002117,3,3
bhDqxWQUIXg_1_s1_f1_0114.npz,Hybrid\nEuc.+HARD,hybrid,0.14828496923049292,1.0723411242167156,3,3
bhDqxWQUIXg_1_s1_f2_0115.npz,Hybrid\nEuc.+HARD,hybrid,0.1260889619588852,1.7496899962425232,2,2
bhDqxWQUIXg_1_s1_f3_0116.npz,Hybrid\nEuc.+HARD,hybrid,0.09028271120041609,0.8006241023540497,4,4
bhDqxWQUIXg_1_s1_f4_0117.npz,Hybrid\nEuc.+HARD,hybrid,0.07682445272803307,1.994453489780426,2,2
bhDqxWQUIXg_1_s2_f0_0118.npz,Hybrid\nEuc.+HARD,hybrid,0.25382912407318753,0.5528256992499033,6,6
bhDqxWQUIXg_1_s2_f1_0119.npz,Hybrid\nEuc.+HARD,hybrid,0.23424844443798065,1.6713650822639465,2,2
bhDqxWQUIXg_1_s2_f2_0120.npz,Hybrid\nEuc.+HARD,hybrid,0.24365636110305786,0.7370304226875305,5,5
bhDqxWQUIXg_1_s2_f3_0121.npz,Hybrid\nEuc.+HARD,hybrid,0.3068276643753052,4.348479747772217,1,1
bhDqxWQUIXg_1_s2_f4_0122.npz,Hybrid\nEuc.+HARD,hybrid,0.2562777151664098,1.0931957364082336,3,3
emLStHiqfyo_2_s1_f0_0186.npz,Hybrid\nEuc.+HARD,hybrid,0.05701165646314621,0.9832488894462585,2,2
emLStHiqfyo_2_s1_f1_0187.npz,Hybrid\nEuc.+HARD,hybrid,0.3248138129711151,0.7581236362457275,3,3
emLStHiqfyo_2_s1_f2_0188.npz,Hybrid\nEuc.+HARD,hybrid,0.427192360162735,1.0599737167358398,2,2
emLStHiqfyo_2_s1_f3_0189.npz,Hybrid\nEuc.+HARD,hybrid,0.34738045930862427,2.189987897872925,1,1
emLStHiqfyo_2_s1_f4_0190.npz,Hybrid\nEuc.+HARD,hybrid,0.1717792289952437,0.7759668628374735,3,3
emLStHiqfyo_2_s2_f0_0191.npz,Hybrid\nEuc.+HARD,hybrid,0.06189063485138691,0.24688957746212298,13,13
emLStHiqfyo_2_s2_f1_0192.npz,Hybrid\nEuc.+HARD,hybrid,0.16302406014158174,0.21999305601303393,13,13
emLStHiqfyo_2_s2_f2_0193.npz,Hybrid\nEuc.+HARD,hybrid,0.11328639113344252,0.3943787757307291,8,8
emLStHiqfyo_2_s2_f3_0194.npz,Hybrid\nEuc.+HARD,hybrid,0.14151082986167499,0.22353002801537514,14,14
emLStHiqfyo_2_s2_f4_0195.npz,Hybrid\nEuc.+HARD,hybrid,0.1145437519465174,0.48074578387396677,7,7
gmVP1bAB_Jk_3_s0_f0_0248.npz,Hybrid\nEuc.+HARD,hybrid,0.13541893661022186,4.52030611038208,1,1
gmVP1bAB_Jk_3_s0_f1_0249.npz,Hybrid\nEuc.+HARD,hybrid,0.4247658848762512,2.919248580932617,1,1
gmVP1bAB_Jk_3_s0_f2_0250.npz,Hybrid\nEuc.+HARD,hybrid,0.33994713574647906,0.5759334862232208,5,5
gmVP1bAB_Jk_3_s1_f0_0251.npz,Hybrid\nEuc.+HARD,hybrid,0.28066693743069965,0.766688068707784,3,3
gmVP1bAB_Jk_3_s1_f1_0252.npz,Hybrid\nEuc.+HARD,hybrid,0.10078510145346324,0.909135619799296,3,3
gmVP1bAB_Jk_3_s1_f2_0253.npz,Hybrid\nEuc.+HARD,hybrid,0.06357683427631855,1.1269452273845673,2,2
gmVP1bAB_Jk_3_s2_f0_0254.npz,Hybrid\nEuc.+HARD,hybrid,0.11264637087782224,0.2158954620361328,15,15
gmVP1bAB_Jk_3_s2_f1_0255.npz,Hybrid\nEuc.+HARD,hybrid,0.04501806401337186,0.3059316823879878,12,12
gmVP1bAB_Jk_3_s2_f2_0256.npz,Hybrid\nEuc.+HARD,hybrid,0.09839662886224687,0.24104916055997214,12,12
gsAoNfN9Pvk_2_s0_f0_0257.npz,Hybrid\nEuc.+HARD,hybrid,0.4402678608894348,4.025068759918213,1,1
gsAoNfN9Pvk_2_s0_f1_0258.npz,Hybrid\nEuc.+HARD,hybrid,0.43125680088996887,3.8011035919189453,1,1
gsAoNfN9Pvk_2_s1_f0_0259.npz,Hybrid\nEuc.+HARD,hybrid,0.11962125698725383,0.7420789202054342,3,3
gsAoNfN9Pvk_2_s1_f1_0260.npz,Hybrid\nEuc.+HARD,hybrid,0.12370099127292633,2.0218536853790283,1,1
gsAoNfN9Pvk_2_s1_f2_0261.npz,Hybrid\nEuc.+HARD,hybrid,0.030306294560432434,1.6391136646270752,1,1
gsAoNfN9Pvk_2_s1_f3_0262.npz,Hybrid\nEuc.+HARD,hybrid,0.08179211616516113,2.552966594696045,1,1
gsAoNfN9Pvk_2_s1_f4_0263.npz,Hybrid\nEuc.+HARD,hybrid,0.1543890368193388,0.48722225427627563,4,4
gsAoNfN9Pvk_2_s2_f0_0264.npz,Hybrid\nEuc.+HARD,hybrid,0.12018062812276184,0.31313655227422715,10,10
gsAoNfN9Pvk_2_s2_f1_0265.npz,Hybrid\nEuc.+HARD,hybrid,0.27442115545272827,2.7820489406585693,1,1
gsAoNfN9Pvk_2_s2_f2_0266.npz,Hybrid\nEuc.+HARD,hybrid,0.08154451264999807,0.4052840992808342,8,8
gsAoNfN9Pvk_2_s2_f3_0267.npz,Hybrid\nEuc.+HARD,hybrid,0.13973877796282372,0.3443412979443868,9,9
gsAoNfN9Pvk_2_s2_f4_0268.npz,Hybrid\nEuc.+HARD,hybrid,0.13077274220995605,0.19165951013565063,16,16
kgw1OadfJWA_s0_f2_0303.npz,Hybrid\nEuc.+HARD,hybrid,0.19566570967435837,1.380885362625122,2,2
kgw1OadfJWA_s1_f0_0304.npz,Hybrid\nEuc.+HARD,hybrid,0.07178946137428284,0.4499611794948578,5,5
kgw1OadfJWA_s1_f2_0305.npz,Hybrid\nEuc.+HARD,hybrid,0.1102470476180315,0.6603091210126877,4,4
kgw1OadfJWA_s2_f0_0306.npz,Hybrid\nEuc.+HARD,hybrid,0.08100626622326672,0.10578055344522,25,25
kgw1OadfJWA_s2_f2_0307.npz,Hybrid\nEuc.+HARD,hybrid,0.084036333161886,0.08311381111993935,33,33
ljq0lCGKapY_0_s0_f0_0308.npz,Hybrid\nEuc.+HARD,hybrid,0.2704205811023712,4.1537089347839355,1,1
ljq0lCGKapY_0_s1_f3_0309.npz,Hybrid\nEuc.+HARD,hybrid,0.18814270198345184,1.3210874199867249,2,2
ljq0lCGKapY_0_s2_f0_0310.npz,Hybrid\nEuc.+HARD,hybrid,0.1626080572605133,2.483217239379883,1,1
ljq0lCGKapY_0_s2_f2_0311.npz,Hybrid\nEuc.+HARD,hybrid,0.14639443159103394,3.51611328125,1,1
ljq0lCGKapY_0_s2_f3_0312.npz,Hybrid\nEuc.+HARD,hybrid,0.23531736433506012,1.5426032543182373,2,2
ljq0lCGKapY_0_s2_f4_0313.npz,Hybrid\nEuc.+HARD,hybrid,0.25363583283291924,0.3211585134267807,9,9
nnuN-Zt60TM_0_s0_f1_0314.npz,Hybrid\nEuc.+HARD,hybrid,0.33367195427417756,0.5721545338630676,5,5
nnuN-Zt60TM_0_s0_f2_0315.npz,Hybrid\nEuc.+HARD,hybrid,0.00493228156119585,0.760979175567627,1,1
nnuN-Zt60TM_0_s0_f4_0316.npz,Hybrid\nEuc.+HARD,hybrid,0.34098296612501144,0.6809920072555542,4,4
nnuN-Zt60TM_0_s1_f0_0317.npz,Hybrid\nEuc.+HARD,hybrid,0.31010133028030396,2.2097299098968506,1,1
nnuN-Zt60TM_0_s1_f1_0318.npz,Hybrid\nEuc.+HARD,hybrid,0.23176268488168716,1.062778353691101,2,2
nnuN-Zt60TM_0_s1_f2_0319.npz,Hybrid\nEuc.+HARD,hybrid,0.22612046636641026,0.3714154213666916,6,6
nnuN-Zt60TM_0_s1_f4_0320.npz,Hybrid\nEuc.+HARD,hybrid,0.13298134257396063,0.9308700164159139,3,3
nnuN-Zt60TM_0_s2_f0_0321.npz,Hybrid\nEuc.+HARD,hybrid,0.19032015341023603,0.21754240492979685,12,12
nnuN-Zt60TM_0_s2_f1_0322.npz,Hybrid\nEuc.+HARD,hybrid,0.10378612342633699,0.14729463269836024,19,19
nnuN-Zt60TM_0_s2_f2_0323.npz,Hybrid\nEuc.+HARD,hybrid,0.17220408531526724,0.14134610030386183,18,18
nnuN-Zt60TM_0_s2_f3_0324.npz,Hybrid\nEuc.+HARD,hybrid,0.15206085248953766,0.2850691576798757,9,9
nnuN-Zt60TM_0_s2_f4_0325.npz,Hybrid\nEuc.+HARD,hybrid,0.18159016635682848,0.26044060124291313,9,9
nnuN-Zt60TM_3_s0_f4_0326.npz,Hybrid\nEuc.+HARD,hybrid,0.23843327164649963,3.6030631065368652,1,1
nnuN-Zt60TM_3_s1_f2_0327.npz,Hybrid\nEuc.+HARD,hybrid,0.2556191384792328,2.18123459815979,1,1
nnuN-Zt60TM_3_s1_f4_0328.npz,Hybrid\nEuc.+HARD,hybrid,0.1342407464981079,2.3709003925323486,1,1
nnuN-Zt60TM_3_s2_f0_0329.npz,Hybrid\nEuc.+HARD,hybrid,0.2103128880262375,1.7282296419143677,2,2
nnuN-Zt60TM_3_s2_f1_0330.npz,Hybrid\nEuc.+HARD,hybrid,0.3840906620025635,1.2147257030010223,2,2
nnuN-Zt60TM_3_s2_f2_0331.npz,Hybrid\nEuc.+HARD,hybrid,0.23753371834754944,1.4080495834350586,2,2
nnuN-Zt60TM_3_s2_f3_0332.npz,Hybrid\nEuc.+HARD,hybrid,0.23440998420119286,1.772310495376587,2,2
nnuN-Zt60TM_3_s2_f4_0333.npz,Hybrid\nEuc.+HARD,hybrid,0.19935754723846913,0.7184069931507111,5,5
o1bZB4fKv2U_1_s0_f0_0334.npz,Hybrid\nEuc.+HARD,hybrid,0.38288962095975876,0.7286793291568756,4,4
o1bZB4fKv2U_1_s0_f1_0335.npz,Hybrid\nEuc.+HARD,hybrid,0.4684867262840271,3.1127922534942627,1,1
o1bZB4fKv2U_1_s0_f2_0336.npz,Hybrid\nEuc.+HARD,hybrid,0.2910449802875519,1.7903448343276978,1,1
o1bZB4fKv2U_1_s0_f3_0337.npz,Hybrid\nEuc.+HARD,hybrid,0.4449034631252289,2.3352713584899902,1,1
o1bZB4fKv2U_1_s0_f4_0338.npz,Hybrid\nEuc.+HARD,hybrid,0.13755983114242554,2.9537878036499023,1,1
o1bZB4fKv2U_1_s1_f0_0339.npz,Hybrid\nEuc.+HARD,hybrid,0.1384786106646061,1.331113874912262,2,2
o1bZB4fKv2U_1_s1_f1_0340.npz,Hybrid\nEuc.+HARD,hybrid,0.2863881587982178,2.1240639686584473,1,1
o1bZB4fKv2U_1_s1_f2_0341.npz,Hybrid\nEuc.+HARD,hybrid,0.14441132172942162,0.9148623943328857,2,2
o1bZB4fKv2U_1_s1_f3_0342.npz,Hybrid\nEuc.+HARD,hybrid,0.3514721393585205,1.2293196320533752,2,2
o1bZB4fKv2U_1_s1_f4_0343.npz,Hybrid\nEuc.+HARD,hybrid,0.11469310826875946,0.19020537490194495,11,11
o1bZB4fKv2U_1_s2_f0_0344.npz,Hybrid\nEuc.+HARD,hybrid,0.12744980305433273,1.6340137124061584,2,2
o1bZB4fKv2U_1_s2_f1_0345.npz,Hybrid\nEuc.+HARD,hybrid,0.130559829124452,0.13666528034145417,23,23
o1bZB4fKv2U_1_s2_f2_0346.npz,Hybrid\nEuc.+HARD,hybrid,0.15573688802358351,0.16205882751627973,19,19
o1bZB4fKv2U_1_s2_f3_0347.npz,Hybrid\nEuc.+HARD,hybrid,0.11103472113609314,0.13229134225327036,23,23
o1bZB4fKv2U_1_s2_f4_0348.npz,Hybrid\nEuc.+HARD,hybrid,0.09397558681666851,0.1105884129468065,26,26
pFLeIwERa8o_s0_f1_0412.npz,Hybrid\nEuc.+HARD,hybrid,0.2478332668542862,2.8143359422683716,2,2
pFLeIwERa8o_s1_f1_0413.npz,Hybrid\nEuc.+HARD,hybrid,0.26666827499866486,0.9041634798049927,2,2
pFLeIwERa8o_s1_f4_0414.npz,Hybrid\nEuc.+HARD,hybrid,0.10367029905319214,5.474924564361572,1,1
pFLeIwERa8o_s2_f1_0415.npz,Hybrid\nEuc.+HARD,hybrid,0.22928113283382523,0.20316058231724632,18,18
pFLeIwERa8o_s2_f4_0416.npz,Hybrid\nEuc.+HARD,hybrid,0.2621079261104266,0.8224621166785558,6,6
pxa8kn8h5ew_0_s0_f3_0417.npz,Hybrid\nEuc.+HARD,hybrid,0.1638053059577942,3.7782421112060547,1,1
pxa8kn8h5ew_0_s1_f0_0418.npz,Hybrid\nEuc.+HARD,hybrid,0.43756067752838135,2.1344289779663086,1,1
pxa8kn8h5ew_0_s1_f2_0419.npz,Hybrid\nEuc.+HARD,hybrid,0.20984861254692078,0.6666175127029419,4,4
pxa8kn8h5ew_0_s1_f3_0420.npz,Hybrid\nEuc.+HARD,hybrid,0.09197462536394596,1.1254616379737854,2,2
pxa8kn8h5ew_0_s1_f4_0421.npz,Hybrid\nEuc.+HARD,hybrid,0.10029037979741891,0.354808509349823,6,6
pxa8kn8h5ew_0_s2_f0_0422.npz,Hybrid\nEuc.+HARD,hybrid,0.1925710329087451,0.35852534882724285,8,8
